Table 1
P	TAB	URL	NO	REF	LVL	DATES	AGIID	AGIID DUP
5	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347778?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347778"" onerror=""sin_thumbnail('347778')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347778""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347778?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347778""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1670-11-23</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,22,R.5,N.55</p></td></tr>"	http	22	"GUATEMALA,22,R.5,N.55"	Us	1670-11-23	347778	0
5	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347780?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347780"" onerror=""sin_thumbnail('347780')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347780""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347780?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347780""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1671-03-15</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.1,N.1</p></td></tr>"	http	23	"GUATEMALA,23,R.1,N.1"	Us	1671-03-15	347780	0
5	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347781?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347781"" onerror=""sin_thumbnail('347781')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347781""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347781?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347781""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1671-03-15</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.1,N.2</p></td></tr>"	http	23	"GUATEMALA,23,R.1,N.2"	Us	1671-03-15	347781	0
5	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347782?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347782"" onerror=""sin_thumbnail('347782')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347782""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347782?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347782""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1671-03-15</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.1,N.3</p></td></tr>"	http	23	"GUATEMALA,23,R.1,N.3"	Us	1671-03-15	347782	0
5	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347783?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347783"" onerror=""sin_thumbnail('347783')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347783""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347783?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347783""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1671-03-16</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.1,N.4</p></td></tr>"	http	23	"GUATEMALA,23,R.1,N.4"	Us	1671-03-16	347783	0
5	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347784?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347784"" onerror=""sin_thumbnail('347784')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347784""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347784?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347784""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1671-03-16</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.1,N.5</p></td></tr>"	http	23	"GUATEMALA,23,R.1,N.5"	Us	1671-03-16	347784	0
5	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347785?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347785"" onerror=""sin_thumbnail('347785')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347785""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347785?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347785""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1671-03-18</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.1,N.6</p></td></tr>"	http	23	"GUATEMALA,23,R.1,N.6"	Us	1671-03-18	347785	0
5	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347788?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347788"" onerror=""sin_thumbnail('347788')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347788""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347788?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347788""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1671-03-20</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.1,N.9</p></td></tr>"	http	23	"GUATEMALA,23,R.1,N.9"	Us	1671-03-20	347788	0
5	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347789?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347789"" onerror=""sin_thumbnail('347789')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347789""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347789?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347789""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1671-03-20</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.1,N.10</p></td></tr>"	http	23	"GUATEMALA,23,R.1,N.10"	Us	1671-03-20	347789	0
5	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347790?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347790"" onerror=""sin_thumbnail('347790')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347790""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347790?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347790""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1671-03-20</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.1,N.11</p></td></tr>"	http	23	"GUATEMALA,23,R.1,N.11"	Us	1671-03-20	347790	0
5	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347792?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347792"" onerror=""sin_thumbnail('347792')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347792""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347792?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347792""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1671-11-24</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.1,N.13</p></td></tr>"	http	23	"GUATEMALA,23,R.1,N.13"	Us	1671-11-24	347792	0
5	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347793?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347793"" onerror=""sin_thumbnail('347793')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347793""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347793?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347793""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1671-11-21</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.1,N.14</p></td></tr>"	http	23	"GUATEMALA,23,R.1,N.14"	Us	1671-11-21	347793	0
5	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347794?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347794"" onerror=""sin_thumbnail('347794')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347794""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347794?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347794""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1672-03-08</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.2,N.15</p></td></tr>"	http	23	"GUATEMALA,23,R.2,N.15"	Us	1672-03-08	347794	0
5	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347795?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347795"" onerror=""sin_thumbnail('347795')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347795""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347795?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347795""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1672-03-15</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.2,N.16</p></td></tr>"	http	23	"GUATEMALA,23,R.2,N.16"	Us	1672-03-15	347795	0
5	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347796?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347796"" onerror=""sin_thumbnail('347796')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347796""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347796?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347796""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1672-03-16</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.2,N.17</p></td></tr>"	http	23	"GUATEMALA,23,R.2,N.17"	Us	1672-03-16	347796	0
5	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/347798?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/347798"" onerror=""sin_thumbnail('347798')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""347798""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/347798?nm"">CARTAS DE AUDIENCIA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/347798""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1672-03-19</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,23,R.2,N.19</p></td></tr>"	http	23	"GUATEMALA,23,R.2,N.19"	Us	1672-03-19	347798	0
